<<<<<<< HEAD
,Searched,City,State,Lat,Lng,Restaurant,Category,Category 2,Category 3,Transactions
209,"Oceanside city, California",Oceanside,CA,33.2042703,-117.3656591,La Perla Tapatia,Bakeries,Vietnamese,"Beer, Wine & Spirits",[]
210,"Oceanside city, California",Oceanside,CA,33.21637,-117.34497,Mission Asian Market,Grocery,,Karaoke,"['pickup', 'delivery']"
211,"Oceanside city, California",Oceanside,CA,33.229887,-117.308468,Graziano's Pizzaria,Pizza,,Sandwiches,"['pickup', 'delivery']"
212,"Oceanside city, California",Oceanside,CA,33.176210301606,-117.362795885134,Anita's Mexican Restaurant & Cantina,Mexican,Fast Food,,"['pickup', 'delivery']"
213,"Oceanside city, California",Oceanside,CA,33.2007634,-117.3434913,Fat BBQ Shack Express,Barbeque,Burgers,,"['pickup', 'delivery']"
214,"Oceanside city, California",Oceanside,CA,33.1733901,-117.3608654,Pour House,Cocktail Bars,,American (New),[]
215,"Oceanside city, California",Oceanside,CA,33.229769,-117.30825,Pollos Maria,Mexican,Delis,,['delivery']
216,"Oceanside city, California",Oceanside,CA,33.1830715830375,-117.341621920268,Quik Wok - Oceanside,Chinese,Barbeque,,"['pickup', 'delivery']"
217,"Oceanside city, California",Oceanside,CA,33.1817394685432,-117.331688739359,Tapioca Express,Coffee & Tea,,Juice Bars & Smoothies,['delivery']
218,"Oceanside city, California",Oceanside,CA,33.18548,-117.32733,M. BBQ,Korean,Chinese,Buffets,['delivery']
219,"Oceanside city, California",Oceanside,CA,33.18199,-117.34126,Mimi's Cafe,Breakfast & Brunch,,Wine Bars,"['pickup', 'delivery']"
220,"Oceanside city, California",Oceanside,CA,33.1830851,-117.3319542,Menchie's Frozen Yogurt,Ice Cream & Frozen Yogurt,,Acai Bowls,['delivery']
221,"Oceanside city, California",Oceanside,CA,33.1745972,-117.3619361,The Whet Noodle,Ramen,Fast Food,,"['pickup', 'restaurant_reservation', 'delivery']"
222,"Oceanside city, California",Oceanside,CA,33.181665,-117.334428,Red Lobster,Seafood,,,['delivery']
223,"Oceanside city, California",Oceanside,CA,33.1815785733611,-117.333306749223,Outback Steakhouse,Steakhouses,Sandwiches,,[]
224,"Oceanside city, California",Carlsbad,CA,33.178101,-117.339981,BKK Thai Kitchen,Thai,,,['delivery']
225,"Oceanside city, California",Oceanside,CA,33.21091,-117.3128,Gourmet Tamales,Mexican,,Gluten-Free,"['pickup', 'delivery']"
226,"Oceanside city, California",Oceanside,CA,33.19526,-117.35517,DV's Cork and Tap,Sports Bars,Fast Food,,"['pickup', 'delivery']"
227,"Oceanside city, California",Oceanside,CA,33.19414,-117.35677,Mariscos El Pulpo Loko,Mexican,,Bars,"['pickup', 'delivery']"
228,"Oceanside city, California",Oceanside,CA,33.201132,-117.332938,The Breakfast Mug,Breakfast & Brunch,Fast Food,,['delivery']
229,"Oceanside city, California",Oceanside,CA,33.20949,-117.31192,Valerie's Taco Shop,Mexican,,,"['pickup', 'delivery']"
230,"Oceanside city, California",Carlsbad,CA,33.178611,-117.32979,Texas de Brazil,Steakhouses,Breakfast & Brunch,Venues & Event Spaces,"['pickup', 'delivery']"
231,"Oceanside city, California",Oceanside,CA,33.183429,-117.326778,Anita's Mexican  Restaurant & Cantina,Mexican,Fast Food,,"['restaurant_reservation', 'delivery']"
232,"Oceanside city, California",Oceanside,CA,33.21605,-117.34566,Carlito's Chicken,Mexican,,,"['pickup', 'delivery']"
233,"Oceanside city, California",Oceanside,CA,33.1852964,-117.3272671,Rookies Sports Bar,Sports Bars,,Cheesesteaks,[]
234,"Oceanside city, California",Oceanside,CA,33.210267,-117.311189,Junkyard Grill & Sports Bar,Sports Bars,Fast Food,,['delivery']
235,"Oceanside city, California",Oceanside,CA,33.2100654,-117.3114036,Leroy's Sweet Potato Shack,Bakeries,,Cupcakes,"['pickup', 'delivery']"
236,"Oceanside city, California",Oceanside,CA,33.232072,-117.324839,Baba Coffee Mobile,Coffee & Tea,,,['delivery']
237,"Oceanside city, California",Oceanside,CA,33.1828929800087,-117.33092873202,Chili's,American (Traditional),,Tex-Mex,"['pickup', 'delivery']"
238,"Oceanside city, California",Oceanside,CA,33.21015,-117.311368,Grandma's Restaurant,American (New),,,[]
239,"Oceanside city, California",Oceanside,CA,33.226761,-117.332603,Los Kompadres Mexican Food,Mexican,Bars,,[]
240,"Oceanside city, California",Carlsbad,CA,33.1782951186031,-117.32911646627,Luna Grill,Mediterranean,,Greek,['delivery']
241,"Oceanside city, California",Carlsbad,CA,33.177831,-117.329743,BESHOCK Ramen - Carlsbad,Ramen,Vegetarian,Bars,"['delivery', 'pickup']"
242,"Calumet township, Indiana",Gary,IN,41.555525,-87.356633,Burger King,Burgers,Seafood,,['delivery']
243,"Calumet township, Indiana",Gary,IN,41.604,-87.33883,Metro Center One Stop Shop,Food Stands,,,"['delivery', 'pickup']"
244,"Calumet township, Indiana",Gary,IN,41.56131,-87.35556,Fishermen Fish and Chicken,Chicken Wings,Sandwiches,,[]
245,"Calumet township, Indiana",Gary,IN,41.5945354800263,-87.3375409619713,KFC,Fast Food,Fast Food,Chicken Shop,"['delivery', 'pickup']"
246,"Calumet township, Indiana",Gary,IN,41.5510292,-87.3559875,J & J Fish and Chicken,American (New),,,['delivery']
247,"Calumet township, Indiana",Gary,IN,41.5565525071006,-87.3562400989258,Subway,Sandwiches,,,['delivery']
248,"Calumet township, Indiana",Gary,IN,41.5468601,-87.3365881,Shark's,Fish & Chips,Ice Cream & Frozen Yogurt,,"['delivery', 'pickup']"
249,"Calumet township, Indiana",Griffith,IN,41.55791,-87.42814,Ice Cream On Wheels,Food Trucks,Juice Bars & Smoothies,,['delivery']
250,"Fort Smith city, Arkansas",Fort Smith,AR,35.35415,-94.350455,Panera Bread,Sandwiches,Seafood,Soup,['delivery']
251,"Fort Smith city, Arkansas",Fort Smith,AR,35.393407,-94.41118,El Nayarita,Mexican,,,['delivery']
252,"Fort Smith city, Arkansas",Fort Smith,AR,35.3273617,-94.4048555901436,Pig-n-Pepper,Barbeque,Sushi Bars,,"['delivery', 'pickup']"
253,"Fort Smith city, Arkansas",Fort Smith,AR,35.35323430780055,-94.35362372590937,Five Guys,Burgers,,,['delivery']
254,"Fort Smith city, Arkansas",Fort Smith,AR,35.3592406,-94.36329,Starbucks,Coffee & Tea,Barbeque,,"['delivery', 'pickup']"
255,"Fort Smith city, Arkansas",Ft. Smith,AR,35.361593,-94.368791,Furrs AYCE Marketplace - Ft Smith,American (Traditional),,,['delivery']
256,"Fort Smith city, Arkansas",Fort Smith,AR,35.3551483868505,-94.3577196452914,Outback Steakhouse,Steakhouses,,,"['delivery', 'pickup']"
257,"Fort Smith city, Arkansas",Fort Smith,AR,35.3565652643602,-94.360863,Buffalo Wild Wings,Chicken Wings,International Grocery,Sports Bars,['delivery']
258,"Fort Smith city, Arkansas",Fort Smith,AR,35.367729,-94.383049,Braum's Ice Cream,Ice Cream & Frozen Yogurt,,,[]
259,"Fort Smith city, Arkansas",Fort Smith,AR,35.343158,-94.374516,Gusano's Pizza,Pizza,Mexican,Italian,[]
260,"Fort Smith city, Arkansas",Fort Smith,AR,35.35557,-94.35845,Chili's,Bars,,American (Traditional),['delivery']
261,"Fort Smith city, Arkansas",Fort Smith,AR,35.370925,-94.398267,Fort Smith Dog Park,Dog Parks,Churches,,['delivery']
262,"Fort Smith city, Arkansas",Fort Smith,AR,35.360525,-94.363967,TGI Fridays,American (Traditional),Burgers,,"['delivery', 'pickup']"
263,"Fort Smith city, Arkansas",Fort Smith,AR,35.38019,-94.40305,Hong Kong Chinese Restaurant,Chinese,,,"['delivery', 'pickup']"
264,"Fort Smith city, Arkansas",Fort Smith,AR,35.323808,-94.407886,Larry's Pizza,Pizza,American (Traditional),,['delivery']
265,"Fort Smith city, Arkansas",Fort Smith,AR,35.3557031798986,-94.356986713381,Tropical Smoothie Cafe,Juice Bars & Smoothies,,,"['delivery', 'pickup']"
266,"Fort Smith city, Arkansas",Fort Smith,AR,35.352375,-94.349218,Olive Garden Italian Restaurant,Italian,Juice Bars & Smoothies,Soup,"['delivery', 'pickup']"
267,"Fort Smith city, Arkansas",Fort Smith,AR,35.350955,-94.347747,Village Inn,American (Traditional),,Diners,['delivery']
268,"Fort Smith city, Arkansas",Fort Smith,AR,35.3386615,-94.4048365,Jerry Neel's Bar-B-Q,Barbeque,Bagels,,"['delivery', 'pickup']"
269,"Fort Smith city, Arkansas",Fort Smith,AR,35.35132,-94.34569,Firehouse Subs,Delis,Mexican,Sandwiches,"['delivery', 'pickup']"
270,"Fort Smith city, Arkansas",Fort Smith,AR,35.360035,-94.36739849852448,Denny's,Diners,Filipino,Breakfast & Brunch,[]
271,"Fort Smith city, Arkansas",Fort Smith,AR,35.3587651,-94.361967545275,Hooters,Sports Bars,Italian,Chicken Wings,[]
272,"Fort Smith city, Arkansas",Fort Smith,AR,35.3384131486379,-94.3904752810331,CherryBerry Self-Serve Frozen Yogurt Bar,Ice Cream & Frozen Yogurt,Bars,,"['delivery', 'pickup']"
273,"Fort Smith city, Arkansas",Fort Smith,AR,35.3514,-94.34677,Freddy's Frozen Custard & Steakburgers,Burgers,,Ice Cream & Frozen Yogurt,"['delivery', 'pickup']"
274,"Fort Smith city, Arkansas",Fort Smith,AR,35.36495,-94.37175,Golden Corral Buffet & Grill,American (Traditional),Food Trucks,,"['delivery', 'pickup']"
275,"Fort Smith city, Arkansas",Fort Smith,AR,35.3530324,-94.350365,Red Lobster,Seafood,,,['delivery']
276,"Fort Smith city, Arkansas",Fort Smith,AR,35.322282,-94.354427,Ben Geren Regional Park,Parks,Music Venues,,['delivery']
277,"Fort Smith city, Arkansas",Fort Smith,AR,35.37915,-94.410163,Tran's Restaurant,Restaurants,,,[]
278,"Fort Smith city, Arkansas",Fort Smith,AR,35.363393,-94.378889,Boardertown Skateboard Shop & Park,Skate Shops,,,"['delivery', 'pickup']"
279,"Fort Smith city, Arkansas",Fort Smith,AR,35.367257,-94.374418,Great American Cookies,Bakeries,Bubble Tea,,[]
280,"Fort Smith city, Arkansas",Fort Smith,AR,35.35094,-94.34584,IHOP,American (Traditional),Barbeque,Burgers,[]
281,"Fort Smith city, Arkansas",Fort Smith,AR,35.35353,-94.35402,Asian Cafe,Asian Fusion,American (Traditional),,[]
282,"Fort Smith city, Arkansas",Fort Smith,AR,35.3668081,-94.3740775,Geno's Pizza - Central Mall,Pizza,Custom Cakes,,"['delivery', 'pickup']"
283,"Fort Smith city, Arkansas",Fort Smith,AR,35.339113,-94.381273,Starbucks,Coffee & Tea,Noodles,,[]
284,"Fort Smith city, Arkansas",Fort Smith,AR,35.3742664,-94.3967028,Dewey's Cafe,Coffee & Tea,,,[]
285,"Fort Smith city, Arkansas",Fort Smith,AR,35.3669440633261,-94.3743760499212,Charleys Philly Steaks,Sandwiches,American (Traditional),,['delivery']
286,"Fort Smith city, Arkansas",Fort Smith,AR,35.3933187219316,-94.4029634445906,El Rey del Taco,Food Trucks,,Tacos,"['delivery', 'pickup']"
287,"Fort Smith city, Arkansas",Fort Smith,AR,35.353882,-94.3543854,Schlotzsky's,Delis,,Caterers,['delivery']
288,"Fort Smith city, Arkansas",Fort Smith,AR,35.3850550381433,-94.3785975949594,Sonic Drive-In,Burgers,,Ice Cream & Frozen Yogurt,['delivery']
289,"Fort Smith city, Arkansas",Ft. Smith,AR,35.354432,-94.356053,Applebee's Grill + Bar,American (Traditional),Desserts,Burgers,['delivery']
290,"Fort Smith city, Arkansas",Fort Smith,AR,35.328171,-94.410628,Popeyes Louisiana Kitchen,Fast Food,Pool Halls,,"['delivery', 'pickup']"
291,"Fort Smith city, Arkansas",Fort Smith,AR,35.329044,-94.410494,Firehouse Subs,Fast Food,,Sandwiches,['delivery']
292,"Fort Smith city, Arkansas",Fort Smith,AR,35.348943,-94.354879,The Bread Box and more,Salad,Seafood,Sandwiches,['delivery']
293,"Fort Smith city, Arkansas",Fort Smith,AR,35.3275148756131,-94.4090961137432,Lewis'family Restaurant,Diners,American (Traditional),American (Traditional),['delivery']
294,"Fort Smith city, Arkansas",Fort Smith,AR,35.347394,-94.350701,Dunkin',Coffee & Tea,,,['delivery']
295,"Fort Smith city, Arkansas",Fort Smith,AR,35.3664599,-94.3752,Blaze'n Burrito,Mexican,,,['delivery']
296,"Fort Smith city, Arkansas",Fort Smith,AR,35.3619256,-94.3695271,Taco Bueno,Fast Food,Brazilian,Tex-Mex,"['delivery', 'pickup']"
297,"Fort Smith city, Arkansas",Fort Smith,AR,35.361638,-94.370648,Papa John's Pizza,Pizza,,,['delivery']
298,"Fort Smith city, Arkansas",Fort Smith,AR,35.36098,-94.36681,McDonald's,Fast Food,,Coffee & Tea,[]
299,"Fort Smith city, Arkansas",Fort Smith,AR,35.3483748280265,-94.392754127407,Subway,Sandwiches,Burgers,,"['delivery', 'pickup']"
300,"Utica city, New York",Utica,NY,43.09646,-75.2522,Hemstrought's Bakeries,Bakeries,American (Traditional),,['delivery']
301,"Utica city, New York",Utica,NY,43.1042690107162,-75.2420997619629,The Stief,Pubs,,Venues & Event Spaces,['delivery']
302,"Utica city, New York",Utica,NY,43.09906,-75.23142,Outta the Way Cafe',Breakfast & Brunch,Desserts,,"['delivery', 'pickup']"
303,"Utica city, New York",Utica,NY,43.09964,-75.23304,Desserts Beyond the Ordinary,Bakeries,,,"['delivery', 'pickup']"
304,"Utica city, New York",Utica,NY,43.0983332544565,-75.2181194722652,El Barajo Restaurant,Spanish,Bars,,"['delivery', 'pickup']"
305,"Utica city, New York",Utica,NY,43.100419,-75.233601,Golden’s,Breakfast & Brunch,,Creperies,"['delivery', 'pickup']"
306,"Utica city, New York",Utica,NY,43.09892,-75.21896,Phu Quoc,Vietnamese,,Sandwiches,"['delivery', 'pickup']"
307,"Utica city, New York",Utica,NY,43.1044193195137,-75.2707159153833,Castlewood Cafe,Breakfast & Brunch,Salad,Burgers,['delivery']
308,"Utica city, New York",Utica,NY,43.104295,-75.240739,Five Points Public House and Events Center,Irish Pub,Sushi Bars,Beer Bar,[]
309,"Utica city, New York",Utica,NY,43.0936702,-75.2364795,Come Into Jamaica,Caribbean,Fast Food,,"['delivery', 'pickup']"
310,"Utica city, New York",Utica,NY,43.11692,-75.21074,Franco's Pizza & Italian Deli,Pizza,,,[]
311,"Utica city, New York",Utica,NY,43.1036292308645,-75.2434302912311,Luna Mexican Bar and Grill,Mexican,,,"['delivery', 'pickup']"
312,"Utica city, New York",Utica,NY,43.1113646,-75.2081208,Charlie's Pizza,Pizza,Seafood,,"['delivery', 'pickup']"
313,"Utica city, New York",Utica,NY,43.10075,-75.23318,Griffin's Pub,Bars,,,"['delivery', 'pickup']"
314,"Utica city, New York",Utica,NY,43.10128,-75.22843,The Hub Eatery,American (Traditional),Chicken Wings,,"['delivery', 'pickup']"
315,"Utica city, New York",Utica,NY,43.08126,-75.20544,Parkway Pizza,Pizza,,,"['delivery', 'pickup']"
316,"Utica city, New York",Utica,NY,43.10179,-75.23097,Pizza Classic,Pizza,,Sandwiches,"['delivery', 'pickup']"
317,"Utica city, New York",Utica,NY,43.081184387207,-75.2063369750977,Rosario's Pizzeria East Utica,Pizza,Chicken Wings,Sandwiches,"['delivery', 'pickup']"
318,"Utica city, New York",Utica,NY,43.10324,-75.24618,Empire City,Chinese,,,['delivery']
319,"Utica city, New York",Utica,NY,43.0955439,-75.242703,Palermo Pizzeria,Pizza,Ice Cream & Frozen Yogurt,,"['delivery', 'pickup']"
320,"Utica city, New York",Utica,NY,43.08046,-75.207153,Ramon's Bakery,Bakeries,,Donuts,['delivery']
321,"Utica city, New York",Utica,NY,43.093312208854,-75.248649655099,Beijing House,Chinese,Salad,Soup,['delivery']
322,"Utica city, New York",Utica,NY,43.10258,-75.23104,Iconic by Chesterfield,Cocktail Bars,Seafood,,['delivery']
323,"Utica city, New York",Utica,NY,43.0899552,-75.2583427,Tony's Pizzeria-Burrstone Rd,Pizza,,,[]
324,"Utica city, New York",Utica,NY,43.1017,-75.23,Jimmy John's,Sandwiches,,Delis,"['delivery', 'pickup']"
325,"Utica city, New York",Utica,NY,43.10039,-75.22794,ALEE'S,American (New),Fast Food,,"['delivery', 'pickup']"
326,"Utica city, New York",Utica,NY,43.092012182377,-75.2211557328701,Arcuri's Pizza,Pizza,,,['delivery']
327,"Utica city, New York",Utica,NY,43.086437,-75.260955,China Wok,Chinese,,,"['delivery', 'pickup']"
328,"Utica city, New York",Utica,NY,43.109885,-75.217922,Denny's,American (Traditional),Buffets,Diners,[]
329,"Utica city, New York",Utica,NY,43.1000126851327,-75.2413447999999,Island Breeze Bar and Grill,Caribbean,,Desserts,"['delivery', 'pickup']"
330,"Utica city, New York",Utica,NY,43.10068,-75.22907,Court View Luncheonette,Restaurants,,,[]
331,"Utica city, New York",Utica,NY,43.100003,-75.24036787738667,Tiny's Grill,American (Traditional),American (Traditional),,['delivery']
332,"Utica city, New York",Utica,NY,43.10915,-75.25098,The Patio Drive-In,American (Traditional),,,[]
333,"Utica city, New York",Utica,NY,43.0880929665686,-75.2148082487085,The Pizza Box,Chicken Wings,Sandwiches,,['delivery']
334,"Utica city, New York",Utica,NY,43.0886878967285,-75.2235260009766,Rosso-Verde,Pizza,Tex-Mex,,"['delivery', 'pickup']"
335,"Utica city, New York",Utica,NY,43.0987,-75.21826,Black Rice Sushi & Thai,Asian Fusion,,Thai,"['delivery', 'pickup']"
336,"Utica city, New York",Marcy,NY,43.130747,-75.247622,Killino's Riverside Diner,Diners,,,['delivery']
337,"Utica city, New York",North Utica,NY,43.1075079221841,-75.220767811876,Moe's Southwest Grill,Mexican,,,[]
338,"Utica city, New York",Utica,NY,43.124599,-75.227387,Applebee's Grill + Bar,American (Traditional),,Burgers,[]
339,"Utica city, New York",Utica,NY,43.1029841290618,-75.2442706540436,The Sanctuary,Bars,Sandwiches,,[]
340,"Utica city, New York",Utica,NY,43.1032909291794,-75.2444744619001,Saranac Brewery,Beer Bar,,Beer Tours,['delivery']
341,"Utica city, New York",Utica,NY,43.09993,-75.2333,Massouds Cafe,Restaurants,Salad,,"['delivery', 'pickup']"
342,"Utica city, New York",Utica,NY,43.1012538,-75.2326759,Shade Bar & Grill,American (New),Breakfast & Brunch,,[]
343,"Utica city, New York",Utica,NY,43.10721,-75.22054,Wingstop,Chicken Wings,,,[]
344,"Utica city, New York",Utica,NY,43.1153296,-75.2096431,North End Pizza and Tap,Pizza,Fast Food,,"['pickup', 'delivery']"
345,"Utica city, New York",Utica,NY,43.10011,-75.23444,Panda House,Chinese,American (Traditional),,"['pickup', 'delivery']"
346,"Utica city, New York",Utica,NY,43.0952027452207,-75.2153693434327,Europa Restaurant,Mediterranean,American (Traditional),,['delivery']
347,"Utica city, New York",Utica,NY,43.08266,-75.204574,Marr-Logg House,Restaurants,,,[]
348,"Utica city, New York",Utica,NY,43.10708,-75.22285,Kookie’s Q & Creamery,Barbeque,Desserts,,['delivery']
349,"Utica city, New York",Utica,NY,43.10935,-75.26793,Rosato’s Pizzeria & Bakery,Pizza,Buffets,Italian,['delivery']
350,"Erie city, Pennsylvania",Erie,PA,42.089865,-80.0985,Happy Wok,Chinese,,,['delivery']
351,"Erie city, Pennsylvania",Erie,PA,42.065938943332,-80.1037003426379,Max & Erma's,American (Traditional),American (Traditional),,"['pickup', 'delivery']"
352,"Erie city, Pennsylvania",Erie,PA,42.0835999,-80.08851,Steel City Sandwich Company,Pizza,,Vegetarian,"['pickup', 'delivery']"
353,"Erie city, Pennsylvania",Erie,PA,42.1246501089765,-80.0818200409412,Room 33,Cafes,,,[]
354,"Erie city, Pennsylvania",Erie,PA,42.114073,-80.1178644,Pressed,Coffee & Tea,,,"['pickup', 'delivery']"
355,"Erie city, Pennsylvania",Erie,PA,42.0949935913086,-80.0850524902344,Jo's Brooklyn Bagel,Bagels,Skate Parks,,['delivery']
356,"Erie city, Pennsylvania",Erie,PA,42.0657810516444,-80.1021751343586,Smokey Bones Bar & Fire Grill,Barbeque,,Chicken Wings,"['pickup', 'delivery']"
357,"Erie city, Pennsylvania",Erie,PA,42.1231,-80.08052,Bourbon Barrel,Bars,Desserts,American (New),"['pickup', 'delivery']"
358,"Erie city, Pennsylvania",Erie,PA,42.12921,-80.10502,Sloppy Duck,American (Traditional),,,"['pickup', 'delivery']"
359,"Erie city, Pennsylvania",Erie,PA,42.113946,-80.118057,Donatos Pizza,Pizza,Breakfast & Brunch,,"['pickup', 'delivery']"
360,"Erie city, Pennsylvania",Erie,PA,42.100144905661,-80.1058888435364,Ling Ling,Chinese,Thai,,[]
361,"Erie city, Pennsylvania",Erie,PA,42.1091,-80.08202,Whippy Dip,Ice Cream & Frozen Yogurt,,,['delivery']
362,"Erie city, Pennsylvania",Erie,PA,42.07842,-80.09214,Mama Mia's Pizza-Ria,Pizza,,,['delivery']
363,"Erie city, Pennsylvania",Erie,PA,42.129083,-80.073907,Denny's Ice Cream Stand,Ice Cream & Frozen Yogurt,,,[]
364,"Erie city, Pennsylvania",Erie,PA,42.0945739746094,-80.0836791992188,Chopstix Express,Asian Fusion,,,['delivery']
365,"Erie city, Pennsylvania",Erie,PA,42.11352,-80.09223,International Bakery,Bakeries,,Desserts,"['delivery', 'pickup']"
366,"Erie city, Pennsylvania",Erie,PA,42.08348,-80.09608,Skippereno's Italian Restaurant & Pizzeria,Pizza,Italian,,"['delivery', 'pickup']"
367,"Erie city, Pennsylvania",Erie,PA,42.09592,-80.08525,Dickey's Barbecue Pit,Barbeque,Sandwiches,Chicken Wings,"['delivery', 'pickup']"
368,"Erie city, Pennsylvania",Erie,PA,42.0907,-80.09842,Panos Restaurant,American (New),Fast Food,Sandwiches,"['delivery', 'pickup']"
369,"Erie city, Pennsylvania",Erie,PA,42.10567,-80.07747,Yum Yum's Pizza,Pizza,Sports Bars,,"['delivery', 'pickup']"
370,"Erie city, Pennsylvania",Erie,PA,42.0645215335006,-80.1051914691925,Buffalo Wild Wings,Chicken Wings,Chicken Wings,American (Traditional),"['delivery', 'pickup']"
